ANO_ELEICAO,NR_TURNO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,SG_PARTIDO,NM_PARTIDO,QT_VOTOS_NOMINAIS,ST_VOTO_EM_TRANSITO,DS_SIT_TOT_TURNO,TOTAL_VOTOS,PROPORCAO,PORCENTAGEM
2018,1,RIO DE JANEIRO,234,7,Deputado Estadual,190000611205,WALDECK CARNEIRO DA SILVA,WALDECK CARNEIRO,APTO,PT,Partido dos Trabalhadores,232,N,ELEITO POR QP,4370,0.05308924485125858,5.308924485125858
2018,1,RIO DE JANEIRO,14,7,Deputado Estadual,190000611205,WALDECK CARNEIRO DA SILVA,WALDECK CARNEIRO,APTO,PT,Partido dos Trabalhadores,216,N,ELEITO POR QP,4370,0.0494279176201373,4.94279176201373
2018,1,RIO DE JANEIRO,211,7,Deputado Estadual,190000626488,WALCYSNEU CARLOS MACEDO DE OLIVEIRA ,CARLOS MACEDO ,APTO,PRB,Partido Republicano Brasileiro,1643,N,ELEITO POR QP,10766,0.15261006873490618,15.261006873490619
2018,1,RIO DE JANEIRO,229,7,Deputado Estadual,190000626488,WALCYSNEU CARLOS MACEDO DE OLIVEIRA ,CARLOS MACEDO ,APTO,PRB,Partido Republicano Brasileiro,1168,N,ELEITO POR QP,10766,0.10848968976407208,10.848968976407209
2018,1,RIO DE JANEIRO,16,7,Deputado Estadual,190000626488,WALCYSNEU CARLOS MACEDO DE OLIVEIRA ,CARLOS MACEDO ,APTO,PRB,Partido Republicano Brasileiro,899,N,ELEITO POR QP,10766,0.08350362251532603,8.350362251532603
2018,1,RIO DE JANEIRO,170,7,Deputado Estadual,190000626488,WALCYSNEU CARLOS MACEDO DE OLIVEIRA ,CARLOS MACEDO ,APTO,PRB,Partido Republicano Brasileiro,782,N,ELEITO POR QP,10766,0.0726360765372469,7.263607653724689
2018,1,RIO DE JANEIRO,204,7,Deputado Estadual,190000626488,WALCYSNEU CARLOS MACEDO DE OLIVEIRA ,CARLOS MACEDO ,APTO,PRB,Partido Republicano Brasileiro,700,N,ELEITO POR QP,10766,0.06501950585175553,6.501950585175553
2018,1,RIO DE JANEIRO,219,6,Deputado Federal,190000626396,WAGNER MONTES DOS SANTOS,WAGNER MONTES,APTO,PRB,Partido Republicano Brasileiro,1146,N,ELEITO POR QP,33769,0.03393645059077852,3.393645059077852
2018,1,RIO DE JANEIRO,162,6,Deputado Federal,190000626396,WAGNER MONTES DOS SANTOS,WAGNER MONTES,APTO,PRB,Partido Republicano Brasileiro,1091,N,ELEITO POR QP,33769,0.0323077378660902,3.2307737866090203
2018,1,RIO DE JANEIRO,204,6,Deputado Federal,190000626396,WAGNER MONTES DOS SANTOS,WAGNER MONTES,APTO,PRB,Partido Republicano Brasileiro,1037,N,ELEITO POR QP,33769,0.030708638100032576,3.0708638100032575
2018,1,RIO DE JANEIRO,22,6,Deputado Federal,190000626396,WAGNER MONTES DOS SANTOS,WAGNER MONTES,APTO,PRB,Partido Republicano Brasileiro,968,N,ELEITO POR QP,33769,0.028665343954514495,2.8665343954514495
2018,1,RIO DE JANEIRO,188,6,Deputado Federal,190000626396,WAGNER MONTES DOS SANTOS,WAGNER MONTES,APTO,PRB,Partido Republicano Brasileiro,958,N,ELEITO POR QP,33769,0.028369214368207527,2.8369214368207527
2018,1,RIO DE JANEIRO,125,6,Deputado Federal,190000607480,VINICIUS MEDEIROS FARAH,VINÍCIUS FARAH,APTO,MDB,Movimento Democrático Brasileiro,799,N,ELEITO POR QP,5366,0.14890048453224003,14.890048453224003
2018,1,RIO DE JANEIRO,25,6,Deputado Federal,190000607480,VINICIUS MEDEIROS FARAH,VINÍCIUS FARAH,APTO,MDB,Movimento Democrático Brasileiro,184,N,ELEITO POR QP,5366,0.03428997390980246,3.428997390980246
2018,1,RIO DE JANEIRO,8,6,Deputado Federal,190000607480,VINICIUS MEDEIROS FARAH,VINÍCIUS FARAH,APTO,MDB,Movimento Democrático Brasileiro,173,N,ELEITO POR QP,5366,0.03224002981736862,3.224002981736862
2018,1,RIO DE JANEIRO,188,6,Deputado Federal,190000607480,VINICIUS MEDEIROS FARAH,VINÍCIUS FARAH,APTO,MDB,Movimento Democrático Brasileiro,166,N,ELEITO POR QP,5366,0.030935519940365263,3.093551994036526
2018,1,RIO DE JANEIRO,24,6,Deputado Federal,190000607480,VINICIUS MEDEIROS FARAH,VINÍCIUS FARAH,APTO,MDB,Movimento Democrático Brasileiro,165,N,ELEITO POR QP,5366,0.030749161386507642,3.074916138650764
2018,1,RIO DE JANEIRO,238,7,Deputado Estadual,190000603312,VANDRO LOPES GONÇALVES,VANDRO FAMILIA,APTO,SOLIDARIEDADE,Solidariedade,250,N,ELEITO POR QP,1300,0.19230769230769232,19.230769230769234
2018,1,RIO DE JANEIRO,24,7,Deputado Estadual,190000603312,VANDRO LOPES GONÇALVES,VANDRO FAMILIA,APTO,SOLIDARIEDADE,Solidariedade,140,N,ELEITO POR QP,1300,0.1076923076923077,10.76923076923077
2018,1,RIO DE JANEIRO,218,7,Deputado Estadual,190000603312,VANDRO LOPES GONÇALVES,VANDRO FAMILIA,APTO,SOLIDARIEDADE,Solidariedade,71,N,ELEITO POR QP,1300,0.054615384615384614,5.461538461538462
2018,1,RIO DE JANEIRO,188,7,Deputado Estadual,190000603312,VANDRO LOPES GONÇALVES,VANDRO FAMILIA,APTO,SOLIDARIEDADE,Solidariedade,58,N,ELEITO POR QP,1300,0.04461538461538461,4.461538461538462
2018,1,RIO DE JANEIRO,233,7,Deputado Estadual,190000603312,VANDRO LOPES GONÇALVES,VANDRO FAMILIA,APTO,SOLIDARIEDADE,Solidariedade,53,N,ELEITO POR QP,1300,0.040769230769230766,4.076923076923077
2018,1,RIO DE JANEIRO,22,7,Deputado Estadual,190000606186,VALDECIR DIAS DA SILVA,VALDECY DA SAÚDE,APTO,PHS,Partido Humanista da Solidariedade,148,N,ELEITO POR MÉDIA,1756,0.08428246013667426,8.428246013667426
2018,1,RIO DE JANEIRO,176,7,Deputado Estadual,190000606186,VALDECIR DIAS DA SILVA,VALDECY DA SAÚDE,APTO,PHS,Partido Humanista da Solidariedade,113,N,ELEITO POR MÉDIA,1756,0.06435079726651481,6.435079726651481
2018,1,RIO DE JANEIRO,219,7,Deputado Estadual,190000606186,VALDECIR DIAS DA SILVA,VALDECY DA SAÚDE,APTO,PHS,Partido Humanista da Solidariedade,92,N,ELEITO POR MÉDIA,1756,0.05239179954441914,5.239179954441914
2018,1,RIO DE JANEIRO,167,7,Deputado Estadual,190000606186,VALDECIR DIAS DA SILVA,VALDECY DA SAÚDE,APTO,PHS,Partido Humanista da Solidariedade,78,N,ELEITO POR MÉDIA,1756,0.04441913439635535,4.441913439635535
2018,1,RIO DE JANEIRO,9,7,Deputado Estadual,190000606186,VALDECIR DIAS DA SILVA,VALDECY DA SAÚDE,APTO,PHS,Partido Humanista da Solidariedade,71,N,ELEITO POR MÉDIA,1756,0.040432801822323464,4.043280182232347
2018,1,RIO DE JANEIRO,238,7,Deputado Estadual,190000622243,THIAGO PAMPOLHA GONCALVES,THIAGO PAMPOLHA,APTO,PDT,Partido Democrático Trabalhista,3301,N,ELEITO POR QP,29090,0.11347542110690959,11.34754211069096
2018,1,RIO DE JANEIRO,234,7,Deputado Estadual,190000622243,THIAGO PAMPOLHA GONCALVES,THIAGO PAMPOLHA,APTO,PDT,Partido Democrático Trabalhista,2835,N,ELEITO POR QP,29090,0.09745617050532829,9.745617050532829
2018,1,RIO DE JANEIRO,24,7,Deputado Estadual,190000622243,THIAGO PAMPOLHA GONCALVES,THIAGO PAMPOLHA,APTO,PDT,Partido Democrático Trabalhista,2045,N,ELEITO POR QP,29090,0.07029907184599518,7.0299071845995185
2018,1,RIO DE JANEIRO,246,7,Deputado Estadual,190000622243,THIAGO PAMPOLHA GONCALVES,THIAGO PAMPOLHA,APTO,PDT,Partido Democrático Trabalhista,2017,N,ELEITO POR QP,29090,0.06933654176693022,6.933654176693022
2018,1,RIO DE JANEIRO,233,7,Deputado Estadual,190000622243,THIAGO PAMPOLHA GONCALVES,THIAGO PAMPOLHA,APTO,PDT,Partido Democrático Trabalhista,1989,N,ELEITO POR QP,29090,0.06837401168786525,6.837401168786525
2018,1,RIO DE JANEIRO,16,6,Deputado Federal,190000602120,TALIRIA PETRONE SOARES,TALÍRIA PETRONE,APTO,PSOL,Partido Socialismo e Liberdade,3939,N,ELEITO POR QP,57030,0.06906891109942136,6.906891109942135
2018,1,RIO DE JANEIRO,4,6,Deputado Federal,190000602120,TALIRIA PETRONE SOARES,TALÍRIA PETRONE,APTO,PSOL,Partido Socialismo e Liberdade,3600,N,ELEITO POR QP,57030,0.0631246712256707,6.31246712256707
2018,1,RIO DE JANEIRO,170,6,Deputado Federal,190000602120,TALIRIA PETRONE SOARES,TALÍRIA PETRONE,APTO,PSOL,Partido Socialismo e Liberdade,3370,N,ELEITO POR QP,57030,0.05909170611958618,5.9091706119586185
2018,1,RIO DE JANEIRO,7,6,Deputado Federal,190000602120,TALIRIA PETRONE SOARES,TALÍRIA PETRONE,APTO,PSOL,Partido Socialismo e Liberdade,2757,N,ELEITO POR QP,57030,0.04834297738032614,4.834297738032614
2018,1,RIO DE JANEIRO,214,6,Deputado Federal,190000602120,TALIRIA PETRONE SOARES,TALÍRIA PETRONE,APTO,PSOL,Partido Socialismo e Liberdade,2408,N,ELEITO POR QP,57030,0.04222339119761529,4.222339119761529
2018,1,RIO DE JANEIRO,188,6,Deputado Federal,190000607427,SÓSTENES SILVA CAVALCANTE,SÓSTENES,APTO,DEM,Democratas,2809,N,ELEITO POR QP,33049,0.08499500741323489,8.499500741323489
2018,1,RIO DE JANEIRO,162,6,Deputado Federal,190000607427,SÓSTENES SILVA CAVALCANTE,SÓSTENES,APTO,DEM,Democratas,2402,N,ELEITO POR QP,33049,0.07267996005930588,7.267996005930588
2018,1,RIO DE JANEIRO,176,6,Deputado Federal,190000607427,SÓSTENES SILVA CAVALCANTE,SÓSTENES,APTO,DEM,Democratas,1269,N,ELEITO POR QP,33049,0.038397530938908894,3.8397530938908893
2018,1,RIO DE JANEIRO,22,6,Deputado Federal,190000607427,SÓSTENES SILVA CAVALCANTE,SÓSTENES,APTO,DEM,Democratas,1161,N,ELEITO POR QP,33049,0.03512965596538473,3.512965596538473
2018,1,RIO DE JANEIRO,21,6,Deputado Federal,190000607427,SÓSTENES SILVA CAVALCANTE,SÓSTENES,APTO,DEM,Democratas,954,N,ELEITO POR QP,33049,0.028866228932796757,2.8866228932796756
2018,1,RIO DE JANEIRO,119,7,Deputado Estadual,190000614778,SÉRGIO LUIZ COSTA AZEVEDO FILHO ,DOUTOR SERGINHO ,APTO,PSL,Partido Social Liberal,58,N,ELEITO POR QP,1216,0.047697368421052634,4.769736842105264
2018,1,RIO DE JANEIRO,176,7,Deputado Estadual,190000614778,SÉRGIO LUIZ COSTA AZEVEDO FILHO ,DOUTOR SERGINHO ,APTO,PSL,Partido Social Liberal,55,N,ELEITO POR QP,1216,0.04523026315789474,4.5230263157894735
2018,1,RIO DE JANEIRO,7,7,Deputado Estadual,190000614778,SÉRGIO LUIZ COSTA AZEVEDO FILHO ,DOUTOR SERGINHO ,APTO,PSL,Partido Social Liberal,50,N,ELEITO POR QP,1216,0.04111842105263158,4.111842105263158
2018,1,RIO DE JANEIRO,162,7,Deputado Estadual,190000614778,SÉRGIO LUIZ COSTA AZEVEDO FILHO ,DOUTOR SERGINHO ,APTO,PSL,Partido Social Liberal,47,N,ELEITO POR QP,1216,0.038651315789473686,3.8651315789473686
2018,1,RIO DE JANEIRO,9,7,Deputado Estadual,190000614778,SÉRGIO LUIZ COSTA AZEVEDO FILHO ,DOUTOR SERGINHO ,APTO,PSL,Partido Social Liberal,47,N,ELEITO POR QP,1216,0.038651315789473686,3.8651315789473686
2018,1,RIO DE JANEIRO,21,6,Deputado Federal,190000604204,SORAYA ALENCAR DOS SANTOS,SORAYA SANTOS,APTO,PR,Partido da República,1471,N,ELEITO POR QP,8644,0.1701758445164276,17.017584451642758
2018,1,RIO DE JANEIRO,188,6,Deputado Federal,190000604204,SORAYA ALENCAR DOS SANTOS,SORAYA SANTOS,APTO,PR,Partido da República,818,N,ELEITO POR QP,8644,0.0946321147616844,9.46321147616844
2018,1,RIO DE JANEIRO,169,6,Deputado Federal,190000604204,SORAYA ALENCAR DOS SANTOS,SORAYA SANTOS,APTO,PR,Partido da República,659,N,ELEITO POR QP,8644,0.07623785284590467,7.6237852845904674
2018,1,RIO DE JANEIRO,161,6,Deputado Federal,190000604204,SORAYA ALENCAR DOS SANTOS,SORAYA SANTOS,APTO,PR,Partido da República,352,N,ELEITO POR QP,8644,0.04072188801480796,4.072188801480796
2018,1,RIO DE JANEIRO,216,6,Deputado Federal,190000604204,SORAYA ALENCAR DOS SANTOS,SORAYA SANTOS,APTO,PR,Partido da República,286,N,ELEITO POR QP,8644,0.03308653401203147,3.3086534012031468
2018,1,RIO DE JANEIRO,188,7,Deputado Estadual,190000609027,SAMUEL LIMA MALAFAIA,SAMUEL MALAFAIA,APTO,DEM,Democratas,3155,N,ELEITO POR QP,35024,0.09008108725445409,9.008108725445409
2018,1,RIO DE JANEIRO,162,7,Deputado Estadual,190000609027,SAMUEL LIMA MALAFAIA,SAMUEL MALAFAIA,APTO,DEM,Democratas,2360,N,ELEITO POR QP,35024,0.06738236637734125,6.738236637734126
2018,1,RIO DE JANEIRO,176,7,Deputado Estadual,190000609027,SAMUEL LIMA MALAFAIA,SAMUEL MALAFAIA,APTO,DEM,Democratas,1155,N,ELEITO POR QP,35024,0.032977386934673364,3.2977386934673363
2018,1,RIO DE JANEIRO,22,7,Deputado Estadual,190000609027,SAMUEL LIMA MALAFAIA,SAMUEL MALAFAIA,APTO,DEM,Democratas,1109,N,ELEITO POR QP,35024,0.03166400182731841,3.166400182731841
2018,1,RIO DE JANEIRO,182,7,Deputado Estadual,190000609027,SAMUEL LIMA MALAFAIA,SAMUEL MALAFAIA,APTO,DEM,Democratas,1005,N,ELEITO POR QP,35024,0.02869460941068981,2.869460941068981
2018,1,RIO DE JANEIRO,162,7,Deputado Estadual,190000618422,ROSENVERG REIS DE OLIVEIRA,ROSENVERG REIS,APTO,MDB,Movimento Democrático Brasileiro,560,N,ELEITO POR QP,6552,0.08547008547008547,8.547008547008547
2018,1,RIO DE JANEIRO,211,7,Deputado Estadual,190000618422,ROSENVERG REIS DE OLIVEIRA,ROSENVERG REIS,APTO,MDB,Movimento Democrático Brasileiro,422,N,ELEITO POR QP,6552,0.0644078144078144,6.44078144078144
2018,1,RIO DE JANEIRO,188,7,Deputado Estadual,190000618422,ROSENVERG REIS DE OLIVEIRA,ROSENVERG REIS,APTO,MDB,Movimento Democrático Brasileiro,311,N,ELEITO POR QP,6552,0.047466422466422464,4.746642246642247
2018,1,RIO DE JANEIRO,161,7,Deputado Estadual,190000618422,ROSENVERG REIS DE OLIVEIRA,ROSENVERG REIS,APTO,MDB,Movimento Democrático Brasileiro,254,N,ELEITO POR QP,6552,0.03876678876678877,3.8766788766788767
2018,1,RIO DE JANEIRO,204,7,Deputado Estadual,190000618422,ROSENVERG REIS DE OLIVEIRA,ROSENVERG REIS,APTO,MDB,Movimento Democrático Brasileiro,239,N,ELEITO POR QP,6552,0.03647741147741148,3.647741147741148
2018,1,RIO DE JANEIRO,125,6,Deputado Federal,190000626441,ROSANGELA DE SOUZA GOMES ,ROSANGELA GOMES ,APTO,PRB,Partido Republicano Brasileiro,1765,N,ELEITO POR QP,10858,0.16255295634555167,16.255295634555168
2018,1,RIO DE JANEIRO,241,6,Deputado Federal,190000626441,ROSANGELA DE SOUZA GOMES ,ROSANGELA GOMES ,APTO,PRB,Partido Republicano Brasileiro,1032,N,ELEITO POR QP,10858,0.09504512801620925,9.504512801620924
2018,1,RIO DE JANEIRO,25,6,Deputado Federal,190000626441,ROSANGELA DE SOUZA GOMES ,ROSANGELA GOMES ,APTO,PRB,Partido Republicano Brasileiro,941,N,ELEITO POR QP,10858,0.0866642107202063,8.666421072020631
2018,1,RIO DE JANEIRO,167,6,Deputado Federal,190000626441,ROSANGELA DE SOUZA GOMES ,ROSANGELA GOMES ,APTO,PRB,Partido Republicano Brasileiro,890,N,ELEITO POR QP,10858,0.08196721311475409,8.19672131147541
2018,1,RIO DE JANEIRO,123,6,Deputado Federal,190000626441,ROSANGELA DE SOUZA GOMES ,ROSANGELA GOMES ,APTO,PRB,Partido Republicano Brasileiro,733,N,ELEITO POR QP,10858,0.06750782832934242,6.750782832934242
2018,1,RIO DE JANEIRO,246,7,Deputado Estadual,190000611209,ROSANGELA DE OLIVEIRA ZEIDAN ,ZEIDAN ,APTO,PT,Partido dos Trabalhadores,1230,N,ELEITO POR QP,6314,0.19480519480519481,19.480519480519483
2018,1,RIO DE JANEIRO,245,7,Deputado Estadual,190000611209,ROSANGELA DE OLIVEIRA ZEIDAN ,ZEIDAN ,APTO,PT,Partido dos Trabalhadores,380,N,ELEITO POR QP,6314,0.060183718720304084,6.018371872030408
2018,1,RIO DE JANEIRO,238,7,Deputado Estadual,190000611209,ROSANGELA DE OLIVEIRA ZEIDAN ,ZEIDAN ,APTO,PT,Partido dos Trabalhadores,307,N,ELEITO POR QP,6314,0.04862210959771936,4.862210959771936
2018,1,RIO DE JANEIRO,182,7,Deputado Estadual,190000611209,ROSANGELA DE OLIVEIRA ZEIDAN ,ZEIDAN ,APTO,PT,Partido dos Trabalhadores,243,N,ELEITO POR QP,6314,0.03848590433956288,3.848590433956288
2018,1,RIO DE JANEIRO,122,7,Deputado Estadual,190000611209,ROSANGELA DE OLIVEIRA ZEIDAN ,ZEIDAN ,APTO,PT,Partido dos Trabalhadores,221,N,ELEITO POR QP,6314,0.035001583782071584,3.5001583782071584
2018,1,RIO DE JANEIRO,21,7,Deputado Estadual,190000601083,ROSANE FELIX DO NASCIMENTO MALTA,ROSANE FELIX,APTO,PSD,Partido Social Democrático,1021,N,ELEITO POR QP,22958,0.044472515027441414,4.447251502744141
2018,1,RIO DE JANEIRO,245,7,Deputado Estadual,190000601083,ROSANE FELIX DO NASCIMENTO MALTA,ROSANE FELIX,APTO,PSD,Partido Social Democrático,898,N,ELEITO POR QP,22958,0.03911490547957139,3.911490547957139
2018,1,RIO DE JANEIRO,219,7,Deputado Estadual,190000601083,ROSANE FELIX DO NASCIMENTO MALTA,ROSANE FELIX,APTO,PSD,Partido Social Democrático,844,N,ELEITO POR QP,22958,0.036762784214652844,3.6762784214652844
2018,1,RIO DE JANEIRO,246,7,Deputado Estadual,190000601083,ROSANE FELIX DO NASCIMENTO MALTA,ROSANE FELIX,APTO,PSD,Partido Social Democrático,822,N,ELEITO POR QP,22958,0.035804512588204544,3.5804512588204545
2018,1,RIO DE JANEIRO,169,7,Deputado Estadual,190000601083,ROSANE FELIX DO NASCIMENTO MALTA,ROSANE FELIX,APTO,PSD,Partido Social Democrático,800,N,ELEITO POR QP,22958,0.03484624096175625,3.484624096175625
2018,1,RIO DE JANEIRO,22,7,Deputado Estadual,190000628059,ROOSEVELT BARRETO BARCELOS,VAL CEASA,APTO,PATRI,Patriota,10657,N,ELEITO POR QP,23685,0.44994722398142284,44.99472239814229
2018,1,RIO DE JANEIRO,219,7,Deputado Estadual,190000628059,ROOSEVELT BARRETO BARCELOS,VAL CEASA,APTO,PATRI,Patriota,5294,N,ELEITO POR QP,23685,0.22351699387798185,22.351699387798185
2018,1,RIO DE JANEIRO,188,7,Deputado Estadual,190000628059,ROOSEVELT BARRETO BARCELOS,VAL CEASA,APTO,PATRI,Patriota,1538,N,ELEITO POR QP,23685,0.06493561325733586,6.4935613257335865
2018,1,RIO DE JANEIRO,176,7,Deputado Estadual,190000628059,ROOSEVELT BARRETO BARCELOS,VAL CEASA,APTO,PATRI,Patriota,1472,N,ELEITO POR QP,23685,0.062149039476461894,6.21490394764619
2018,1,RIO DE JANEIRO,218,7,Deputado Estadual,190000628059,ROOSEVELT BARRETO BARCELOS,VAL CEASA,APTO,PATRI,Patriota,1253,N,ELEITO POR QP,23685,0.05290268102174372,5.290268102174371
2018,1,RIO DE JANEIRO,123,6,Deputado Federal,190000607415,ROGERIO TEIXEIRA JUNIOR,JUNINHO DO PNEU,APTO,DEM,Democratas,239,N,ELEITO POR MÉDIA,3128,0.07640664961636828,7.640664961636828
2018,1,RIO DE JANEIRO,167,6,Deputado Federal,190000607415,ROGERIO TEIXEIRA JUNIOR,JUNINHO DO PNEU,APTO,DEM,Democratas,188,N,ELEITO POR MÉDIA,3128,0.06010230179028133,6.010230179028133
2018,1,RIO DE JANEIRO,22,6,Deputado Federal,190000607415,ROGERIO TEIXEIRA JUNIOR,JUNINHO DO PNEU,APTO,DEM,Democratas,185,N,ELEITO POR MÉDIA,3128,0.05914322250639386,5.914322250639386
2018,1,RIO DE JANEIRO,188,6,Deputado Federal,190000607415,ROGERIO TEIXEIRA JUNIOR,JUNINHO DO PNEU,APTO,DEM,Democratas,143,N,ELEITO POR MÉDIA,3128,0.04571611253196931,4.571611253196931
2018,1,RIO DE JANEIRO,245,6,Deputado Federal,190000607415,ROGERIO TEIXEIRA JUNIOR,JUNINHO DO PNEU,APTO,DEM,Democratas,120,N,ELEITO POR MÉDIA,3128,0.03836317135549872,3.8363171355498724
2018,1,RIO DE JANEIRO,170,7,Deputado Estadual,190000614774,RODRIGO MARTINS PIRES DE AMORIM ,RODRIGO AMORIM ,APTO,PSL,Partido Social Liberal,2735,N,ELEITO POR QP,69644,0.03927115042214692,3.927115042214692
